mandt,spras,dimid,txdim,operation_flag,is_deleted,recordstamp
800,G,SURFTE,Επιφανειακή τάση,L,False,2021-08-06 04:15:22.687897+00:00
200,G,SURFTE,Επιφανειακή τάση,L,False,2021-08-06 04:15:22.687897+00:00
200,W,SURFTE,Повърхност.напрежен.,L,False,2021-08-06 04:15:22.687897+00:00
800,W,SURFTE,Повърхност.напрежен.,L,False,2021-08-06 04:15:22.687897+00:00
800,R,SURFTE,ПоверхностНапряжение,L,False,2021-08-06 04:15:22.687897+00:00
200,R,SURFTE,ПоверхностНапряжение,L,False,2021-08-06 04:15:22.687897+00:00
200,R,SURINV,SURINV,L,False,2021-08-06 04:15:22.687897+00:00
800,N,SURINV,SURINV,L,False,2021-08-06 04:15:22.687897+00:00
200,N,SURINV,SURINV,L,False,2021-08-06 04:15:22.687897+00:00
800,R,SURINV,SURINV,L,False,2021-08-06 04:15:22.687897+00:00
200,A,SURINV,SURINV,L,False,2021-08-06 04:15:22.687897+00:00
800,A,SURINV,SURINV,L,False,2021-08-06 04:15:22.687897+00:00
200,3,SURINV,역영역,L,False,2021-08-06 04:15:22.687897+00:00
800,3,SURINV,역영역,L,False,2021-08-06 04:15:22.687897+00:00
200,T,SURINV,Ters yüzey,L,False,2021-08-06 04:15:22.687897+00:00
800,T,SURINV,Ters yüzey,L,False,2021-08-06 04:15:22.687897+00:00
200,J,SURINV,Inverse Area,L,False,2021-08-06 04:15:22.687897+00:00
800,J,SURINV,Inverse Area,L,False,2021-08-06 04:15:22.687897+00:00
800,E,SURINV,Inverse area,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,SURINV,Inverse area,L,False,2021-08-06 04:15:22.687897+00:00
200,E,SURINV,Inverse area,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,SURINV,Inverse area,L,False,2021-08-06 04:15:22.687897+00:00
200,M,SURINV,逆轉範圍,L,False,2021-08-06 04:15:22.687897+00:00
800,M,SURINV,逆轉範圍,L,False,2021-08-06 04:15:22.687897+00:00
800,1,SURINV,逆转范围,L,False,2021-08-06 04:15:22.687897+00:00
200,1,SURINV,逆转范围,L,False,2021-08-06 04:15:22.687897+00:00
800,O,SURINV,Inverst areal,L,False,2021-08-06 04:15:22.687897+00:00
200,O,SURINV,Inverst areal,L,False,2021-08-06 04:15:22.687897+00:00
800,V,SURINV,Inverterad yta,L,False,2021-08-06 04:15:22.687897+00:00
200,V,SURINV,Inverterad yta,L,False,2021-08-06 04:15:22.687897+00:00
200,D,SURINV,Inverse Fläche,L,False,2021-08-06 04:15:22.687897+00:00
800,D,SURINV,Inverse Fläche,L,False,2021-08-06 04:15:22.687897+00:00
800,H,SURINV,Inverz felület,L,False,2021-08-06 04:15:22.687897+00:00
200,H,SURINV,Inverz felület,L,False,2021-08-06 04:15:22.687897+00:00
800,S,SURINV,Superficie inv.,L,False,2021-08-06 04:15:22.687897+00:00
200,S,SURINV,Superficie inv.,L,False,2021-08-06 04:15:22.687897+00:00
200,4,SURINV,Supraf.inversă,L,False,2021-08-06 04:15:22.687897+00:00
800,4,SURINV,Supraf.inversă,L,False,2021-08-06 04:15:22.687897+00:00
200,F,SURINV,Surface inverse,L,False,2021-08-06 04:15:22.687897+00:00
800,F,SURINV,Surface inverse,L,False,2021-08-06 04:15:22.687897+00:00
800,K,SURINV,Inverteret areal,L,False,2021-08-06 04:15:22.687897+00:00
200,K,SURINV,Inverteret areal,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,SURINV,Inverzná plocha,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,SURINV,Inverzná plocha,L,False,2021-08-06 04:15:22.687897+00:00
200,C,SURINV,Inverzní plocha,L,False,2021-08-06 04:15:22.687897+00:00
800,C,SURINV,Inverzní plocha,L,False,2021-08-06 04:15:22.687897+00:00
800,d,SURINV,Oblast inverzije,L,False,2021-08-06 04:15:22.687897+00:00
200,d,SURINV,Oblast inverzije,L,False,2021-08-06 04:15:22.687897+00:00
800,B,SURINV,אזור נגדי,L,False,2021-08-06 04:15:22.687897+00:00
200,B,SURINV,אזור נגדי,L,False,2021-08-06 04:15:22.687897+00:00
800,6,SURINV,Inverzna površina,L,False,2021-08-06 04:15:22.687897+00:00
800,5,SURINV,Inverzna površina,L,False,2021-08-06 04:15:22.687897+00:00
200,5,SURINV,Inverzna površina,L,False,2021-08-06 04:15:22.687897+00:00
200,6,SURINV,Inverzna površina,L,False,2021-08-06 04:15:22.687897+00:00
200,I,SURINV,Superficie inversa,L,False,2021-08-06 04:15:22.687897+00:00
800,I,SURINV,Superficie inversa,L,False,2021-08-06 04:15:22.687897+00:00
800,L,SURINV,Odwrotna powierzch.,L,False,2021-08-06 04:15:22.687897+00:00
200,L,SURINV,Odwrotna powierzch.,L,False,2021-08-06 04:15:22.687897+00:00
200,P,SURINV,Superfície inversa,L,False,2021-08-06 04:15:22.687897+00:00
800,P,SURINV,Superfície inversa,L,False,2021-08-06 04:15:22.687897+00:00
200,U,SURINV,Käänteinen pinta-ala,L,False,2021-08-06 04:15:22.687897+00:00
800,U,SURINV,Käänteinen pinta-ala,L,False,2021-08-06 04:15:22.687897+00:00
800,2,SURINV,พื้นที่กลับ,L,False,2021-08-06 04:15:22.687897+00:00
200,2,SURINV,พื้นที่กลับ,L,False,2021-08-06 04:15:22.687897+00:00
200,G,SURINV,Περιοχή αντιστροφής,L,False,2021-08-06 04:15:22.687897+00:00
800,G,SURINV,Περιοχή αντιστροφής,L,False,2021-08-06 04:15:22.687897+00:00
800,W,SURINV,Инверсна повърхност,L,False,2021-08-06 04:15:22.687897+00:00
200,W,SURINV,Инверсна повърхност,L,False,2021-08-06 04:15:22.687897+00:00
200,A,TEMPRT,TEMPRT,L,False,2021-08-06 04:15:22.687897+00:00
200,N,TEMPRT,TEMPRT,L,False,2021-08-06 04:15:22.687897+00:00
800,N,TEMPRT,TEMPRT,L,False,2021-08-06 04:15:22.687897+00:00
800,A,TEMPRT,TEMPRT,L,False,2021-08-06 04:15:22.687897+00:00
200,M,TEMPRT,溫差率,L,False,2021-08-06 04:15:22.687897+00:00
800,M,TEMPRT,溫差率,L,False,2021-08-06 04:15:22.687897+00:00
200,J,TEMPRT,温度変化率,L,False,2021-08-06 04:15:22.687897+00:00
800,J,TEMPRT,温度変化率,L,False,2021-08-06 04:15:22.687897+00:00
200,1,TEMPRT,温度改变率,L,False,2021-08-06 04:15:22.687897+00:00
800,1,TEMPRT,温度改变率,L,False,2021-08-06 04:15:22.687897+00:00
200,3,TEMPRT,온도변화율,L,False,2021-08-06 04:15:22.687897+00:00
800,3,TEMPRT,온도변화율,L,False,2021-08-06 04:15:22.687897+00:00
800,d,TEMPRT,Stopa vrem.promena,L,False,2021-08-06 04:15:22.687897+00:00
200,d,TEMPRT,Stopa vrem.promena,L,False,2021-08-06 04:15:22.687897+00:00
800,4,TEMPRT,Rata modif.de temp.,L,False,2021-08-06 04:15:22.687897+00:00
200,4,TEMPRT,Rata modif.de temp.,L,False,2021-08-06 04:15:22.687897+00:00
200,I,TEMPRT,Tasso variaz. temp.,L,False,2021-08-06 04:15:22.687897+00:00
800,I,TEMPRT,Tasso variaz. temp.,L,False,2021-08-06 04:15:22.687897+00:00
200,O,TEMPRT,Temperaturendr.rate,L,False,2021-08-06 04:15:22.687897+00:00
800,O,TEMPRT,Temperaturendr.rate,L,False,2021-08-06 04:15:22.687897+00:00
200,L,TEMPRT,Zakres zmiany temp.,L,False,2021-08-06 04:15:22.687897+00:00
800,L,TEMPRT,Zakres zmiany temp.,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,TEMPRT,Rate of temp. change,L,False,2021-08-06 04:15:22.687897+00:00
200,E,TEMPRT,Rate of temp. change,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,TEMPRT,Rate of temp. change,L,False,2021-08-06 04:15:22.687897+00:00
800,E,TEMPRT,Rate of temp. change,L,False,2021-08-06 04:15:22.687897+00:00
800,C,TEMPRT,Rychl.změny teploty,L,False,2021-08-06 04:15:22.687897+00:00
200,C,TEMPRT,Rychl.změny teploty,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,TEMPRT,Rýchl.zmeny teploty,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,TEMPRT,Rýchl.zmeny teploty,L,False,2021-08-06 04:15:22.687897+00:00
200,6,TEMPRT,Stopa promjene temp.,L,False,2021-08-06 04:15:22.687897+00:00
800,6,TEMPRT,Stopa promjene temp.,L,False,2021-08-06 04:15:22.687897+00:00
800,5,TEMPRT,Stopnja temp. sprem.,L,False,2021-08-06 04:15:22.687897+00:00
200,5,TEMPRT,Stopnja temp. sprem.,L,False,2021-08-06 04:15:22.687897+00:00
200,S,TEMPRT,Tasa modif.temperat.,L,False,2021-08-06 04:15:22.687897+00:00
800,S,TEMPRT,Tasa modif.temperat.,L,False,2021-08-06 04:15:22.687897+00:00
200,F,TEMPRT,Taux modif. tempér.,L,False,2021-08-06 04:15:22.687897+00:00
800,F,TEMPRT,Taux modif. tempér.,L,False,2021-08-06 04:15:22.687897+00:00
200,P,TEMPRT,Taxa modif.temperat.,L,False,2021-08-06 04:15:22.687897+00:00
800,P,TEMPRT,Taxa modif.temperat.,L,False,2021-08-06 04:15:22.687897+00:00
200,V,TEMPRT,Temp.ändringsfrekv.,L,False,2021-08-06 04:15:22.687897+00:00
800,V,TEMPRT,Temp.ändringsfrekv.,L,False,2021-08-06 04:15:22.687897+00:00
200,K,TEMPRT,Temper.ændringsrate,L,False,2021-08-06 04:15:22.687897+00:00
800,K,TEMPRT,Temper.ændringsrate,L,False,2021-08-06 04:15:22.687897+00:00
200,D,TEMPRT,Temper.änderungsrate,L,False,2021-08-06 04:15:22.687897+00:00
800,D,TEMPRT,Temper.änderungsrate,L,False,2021-08-06 04:15:22.687897+00:00
800,H,TEMPRT,Hőm.változási ráta,L,False,2021-08-06 04:15:22.687897+00:00
200,H,TEMPRT,Hőm.változási ráta,L,False,2021-08-06 04:15:22.687897+00:00
200,U,TEMPRT,Lämpötilanmuutosnop.,L,False,2021-08-06 04:15:22.687897+00:00
800,U,TEMPRT,Lämpötilanmuutosnop.,L,False,2021-08-06 04:15:22.687897+00:00
200,T,TEMPRT,Sıcaklık dğşk.oranı,L,False,2021-08-06 04:15:22.687897+00:00
800,T,TEMPRT,Sıcaklık dğşk.oranı,L,False,2021-08-06 04:15:22.687897+00:00
800,G,TEMPRT,Αναλ.Αλλ.Θερμοκ.,L,False,2021-08-06 04:15:22.687897+00:00
200,G,TEMPRT,Αναλ.Αλλ.Θερμοκ.,L,False,2021-08-06 04:15:22.687897+00:00
200,B,TEMPRT,שיעור שינוי זמני,L,False,2021-08-06 04:15:22.687897+00:00
800,B,TEMPRT,שיעור שינוי זמני,L,False,2021-08-06 04:15:22.687897+00:00
200,W,TEMPRT,Степен промяна темп.,L,False,2021-08-06 04:15:22.687897+00:00
800,W,TEMPRT,Степен промяна темп.,L,False,2021-08-06 04:15:22.687897+00:00
200,R,TEMPRT,ИнтенсивностьИзмТемп,L,False,2021-08-06 04:15:22.687897+00:00
800,R,TEMPRT,ИнтенсивностьИзмТемп,L,False,2021-08-06 04:15:22.687897+00:00
200,2,TEMPRT,อัตราเปลี่ยนอุณหภูมิ,L,False,2021-08-06 04:15:22.687897+00:00
800,2,TEMPRT,อัตราเปลี่ยนอุณหภูมิ,L,False,2021-08-06 04:15:22.687897+00:00
800,1,THCOND,THCOND,L,False,2021-08-06 04:15:22.687897+00:00
200,A,THCOND,THCOND,L,False,2021-08-06 04:15:22.687897+00:00
800,R,THCOND,THCOND,L,False,2021-08-06 04:15:22.687897+00:00
200,1,THCOND,THCOND,L,False,2021-08-06 04:15:22.687897+00:00
800,D,THCOND,THCOND,L,False,2021-08-06 04:15:22.687897+00:00
200,R,THCOND,THCOND,L,False,2021-08-06 04:15:22.687897+00:00
200,D,THCOND,THCOND,L,False,2021-08-06 04:15:22.687897+00:00
800,A,THCOND,THCOND,L,False,2021-08-06 04:15:22.687897+00:00
800,J,THCOND,熱伝導率,L,False,2021-08-06 04:15:22.687897+00:00
200,J,THCOND,熱伝導率,L,False,2021-08-06 04:15:22.687897+00:00
200,M,THCOND,熱傳導性,L,False,2021-08-06 04:15:22.687897+00:00
800,M,THCOND,熱傳導性,L,False,2021-08-06 04:15:22.687897+00:00
200,3,THCOND,열 전도율,L,False,2021-08-06 04:15:22.687897+00:00
800,3,THCOND,열 전도율,L,False,2021-08-06 04:15:22.687897+00:00
800,S,THCOND,Conductibil.calor,L,False,2021-08-06 04:15:22.687897+00:00
200,S,THCOND,Conductibil.calor,L,False,2021-08-06 04:15:22.687897+00:00
200,E,THCOND,Heat Conductivity,L,False,2021-08-06 04:15:22.687897+00:00
800,E,THCOND,Heat Conductivity,L,False,2021-08-06 04:15:22.687897+00:00
800,C,THCOND,Tepelná vodivost,L,False,2021-08-06 04:15:22.687897+00:00
200,C,THCOND,Tepelná vodivost,L,False,2021-08-06 04:15:22.687897+00:00
800,K,THCOND,Varmeledningsevne,L,False,2021-08-06 04:15:22.687897+00:00
200,K,THCOND,Varmeledningsevne,L,False,2021-08-06 04:15:22.687897+00:00
200,4,THCOND,Conductib.termică,L,False,2021-08-06 04:15:22.687897+00:00
800,4,THCOND,Conductib.termică,L,False,2021-08-06 04:15:22.687897+00:00
800,d,THCOND,Provodljiv.toplote,L,False,2021-08-06 04:15:22.687897+00:00
200,d,THCOND,Provodljiv.toplote,L,False,2021-08-06 04:15:22.687897+00:00
800,5,THCOND,Toplotna prevodnost,L,False,2021-08-06 04:15:22.687897+00:00
200,5,THCOND,Toplotna prevodnost,L,False,2021-08-06 04:15:22.687897+00:00
800,F,THCOND,Conductivité therm.,L,False,2021-08-06 04:15:22.687897+00:00
200,F,THCOND,Conductivité therm.,L,False,2021-08-06 04:15:22.687897+00:00
200,6,THCOND,Toplinska vodljivost,L,False,2021-08-06 04:15:22.687897+00:00
800,6,THCOND,Toplinska vodljivost,L,False,2021-08-06 04:15:22.687897+00:00
200,O,THCOND,Varmeledende egensk.,L,False,2021-08-06 04:15:22.687897+00:00
800,O,THCOND,Varmeledende egensk.,L,False,2021-08-06 04:15:22.687897+00:00
200,N,THCOND,Warmtegeleidingscap.,L,False,2021-08-06 04:15:22.687897+00:00
800,N,THCOND,Warmtegeleidingscap.,L,False,2021-08-06 04:15:22.687897+00:00
200,P,THCOND,Condutibilid.térmica,L,False,2021-08-06 04:15:22.687897+00:00
800,P,THCOND,Condutibilid.térmica,L,False,2021-08-06 04:15:22.687897+00:00
800,L,THCOND,Przewodnictwo ciepła,L,False,2021-08-06 04:15:22.687897+00:00
200,L,THCOND,Przewodnictwo ciepła,L,False,2021-08-06 04:15:22.687897+00:00
800,B,THCOND,מוליכות חום,L,False,2021-08-06 04:15:22.687897+00:00
200,B,THCOND,מוליכות חום,L,False,2021-08-06 04:15:22.687897+00:00
800,W,THCOND,Топлопроводимост,L,False,2021-08-06 04:15:22.687897+00:00
200,W,THCOND,Топлопроводимост,L,False,2021-08-06 04:15:22.687897+00:00
800,G,THCOND,Θερμική Αγωγιμότητα,L,False,2021-08-06 04:15:22.687897+00:00
200,G,THCOND,Θερμική Αγωγιμότητα,L,False,2021-08-06 04:15:22.687897+00:00
800,A,VISDYN,VISDYN,L,False,2021-08-06 04:15:22.687897+00:00
200,N,VISDYN,VISDYN,L,False,2021-08-06 04:15:22.687897+00:00
200,A,VISDYN,VISDYN,L,False,2021-08-06 04:15:22.687897+00:00
800,N,VISDYN,VISDYN,L,False,2021-08-06 04:15:22.687897+00:00
200,J,VISDYN,粘度,L,False,2021-08-06 04:15:22.687897+00:00
800,J,VISDYN,粘度,L,False,2021-08-06 04:15:22.687897+00:00
800,M,VISDYN,動態黏度,L,False,2021-08-06 04:15:22.687897+00:00
200,M,VISDYN,動態黏度,L,False,2021-08-06 04:15:22.687897+00:00
200,3,VISDYN,동적점도,L,False,2021-08-06 04:15:22.687897+00:00
800,3,VISDYN,동적점도,L,False,2021-08-06 04:15:22.687897+00:00
800,1,VISDYN,动态粘滞度,L,False,2021-08-06 04:15:22.687897+00:00
200,1,VISDYN,动态粘滞度,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,VISDYN,Dynamic viscosity,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,VISDYN,Dynamic viscosity,L,False,2021-08-06 04:15:22.687897+00:00
200,E,VISDYN,Dynamic viscosity,L,False,2021-08-06 04:15:22.687897+00:00
800,E,VISDYN,Dynamic viscosity,L,False,2021-08-06 04:15:22.687897+00:00
200,D,VISDYN,"Viskosität, dyn.",L,False,2021-08-06 04:15:22.687897+00:00
800,D,VISDYN,"Viskosität, dyn.",L,False,2021-08-06 04:15:22.687897+00:00
800,T,VISDYN,"Mukavemet, dinamik",L,False,2021-08-06 04:15:22.687897+00:00
200,T,VISDYN,"Mukavemet, dinamik",L,False,2021-08-06 04:15:22.687897+00:00
800,K,VISDYN,Dynamisk viskositet,L,False,2021-08-06 04:15:22.687897+00:00
200,K,VISDYN,Dynamisk viskositet,L,False,2021-08-06 04:15:22.687897+00:00
200,I,VISDYN,Viscosità dinamica,L,False,2021-08-06 04:15:22.687897+00:00
800,I,VISDYN,Viscosità dinamica,L,False,2021-08-06 04:15:22.687897+00:00
800,H,VISDYN,Dinamik.viszkozitás,L,False,2021-08-06 04:15:22.687897+00:00
200,H,VISDYN,Dinamik.viszkozitás,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,VISDYN,Dynamická viskozita,L,False,2021-08-06 04:15:22.687897+00:00
200,C,VISDYN,Dynamická viskozita,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,VISDYN,Dynamická viskozita,L,False,2021-08-06 04:15:22.687897+00:00
800,C,VISDYN,Dynamická viskozita,L,False,2021-08-06 04:15:22.687897+00:00
200,L,VISDYN,Lepkość dynamiczna,L,False,2021-08-06 04:15:22.687897+00:00
800,L,VISDYN,Lepkość dynamiczna,L,False,2021-08-06 04:15:22.687897+00:00
200,S,VISDYN,Viscosidad dinámica,L,False,2021-08-06 04:15:22.687897+00:00
800,S,VISDYN,Viscosidad dinámica,L,False,2021-08-06 04:15:22.687897+00:00
800,U,VISDYN,"Viskositeetti,dynaam",L,False,2021-08-06 04:15:22.687897+00:00
200,U,VISDYN,"Viskositeetti,dynaam",L,False,2021-08-06 04:15:22.687897+00:00
200,V,VISDYN,"Viskositet, dynamisk",L,False,2021-08-06 04:15:22.687897+00:00
800,O,VISDYN,"Viskositet, dynamisk",L,False,2021-08-06 04:15:22.687897+00:00
200,O,VISDYN,"Viskositet, dynamisk",L,False,2021-08-06 04:15:22.687897+00:00
800,V,VISDYN,"Viskositet, dynamisk",L,False,2021-08-06 04:15:22.687897+00:00
800,d,VISDYN,Dinamički viskozitet,L,False,2021-08-06 04:15:22.687897+00:00
200,6,VISDYN,Dinamički viskozitet,L,False,2021-08-06 04:15:22.687897+00:00
800,6,VISDYN,Dinamički viskozitet,L,False,2021-08-06 04:15:22.687897+00:00
200,d,VISDYN,Dinamički viskozitet,L,False,2021-08-06 04:15:22.687897+00:00
800,5,VISDYN,Dinamična viskoznost,L,False,2021-08-06 04:15:22.687897+00:00
200,5,VISDYN,Dinamična viskoznost,L,False,2021-08-06 04:15:22.687897+00:00
200,P,VISDYN,Viscosidade dinâmica,L,False,2021-08-06 04:15:22.687897+00:00
800,P,VISDYN,Viscosidade dinâmica,L,False,2021-08-06 04:15:22.687897+00:00
800,F,VISDYN,Viscosité dynamqique,L,False,2021-08-06 04:15:22.687897+00:00
200,F,VISDYN,Viscosité dynamqique,L,False,2021-08-06 04:15:22.687897+00:00
200,4,VISDYN,Vâscozitate dinamică,L,False,2021-08-06 04:15:22.687897+00:00
800,4,VISDYN,Vâscozitate dinamică,L,False,2021-08-06 04:15:22.687897+00:00
200,B,VISDYN,צמיגות משתנה,L,False,2021-08-06 04:15:22.687897+00:00
800,B,VISDYN,צמיגות משתנה,L,False,2021-08-06 04:15:22.687897+00:00
200,G,VISDYN,Δυναμικό ιξώδες,L,False,2021-08-06 04:15:22.687897+00:00
800,G,VISDYN,Δυναμικό ιξώδες,L,False,2021-08-06 04:15:22.687897+00:00
200,R,VISDYN,ДинамичВязкость,L,False,2021-08-06 04:15:22.687897+00:00
800,R,VISDYN,ДинамичВязкость,L,False,2021-08-06 04:15:22.687897+00:00
200,W,VISDYN,Динамичен вискозитет,L,False,2021-08-06 04:15:22.687897+00:00
800,W,VISDYN,Динамичен вискозитет,L,False,2021-08-06 04:15:22.687897+00:00
800,2,VISDYN,ความหนืดพลศาสตร์,L,False,2021-08-06 04:15:22.687897+00:00
200,2,VISDYN,ความหนืดพลศาสตร์,L,False,2021-08-06 04:15:22.687897+00:00
800,N,VISKIN,VISKIN,L,False,2021-08-06 04:15:22.687897+00:00
800,A,VISKIN,VISKIN,L,False,2021-08-06 04:15:22.687897+00:00
200,N,VISKIN,VISKIN,L,False,2021-08-06 04:15:22.687897+00:00
200,A,VISKIN,VISKIN,L,False,2021-08-06 04:15:22.687897+00:00
200,J,VISKIN,動粘度,L,False,2021-08-06 04:15:22.687897+00:00
800,J,VISKIN,動粘度,L,False,2021-08-06 04:15:22.687897+00:00
800,M,VISKIN,運動黏度,L,False,2021-08-06 04:15:22.687897+00:00
200,M,VISKIN,運動黏度,L,False,2021-08-06 04:15:22.687897+00:00
800,1,VISKIN,运动粘滞度,L,False,2021-08-06 04:15:22.687897+00:00
200,1,VISKIN,运动粘滞度,L,False,2021-08-06 04:15:22.687897+00:00
800,3,VISKIN,운동학점도,L,False,2021-08-06 04:15:22.687897+00:00
200,3,VISKIN,운동학점도,L,False,2021-08-06 04:15:22.687897+00:00
800,C,VISKIN,Kinemat.viskozita,L,False,2021-08-06 04:15:22.687897+00:00
200,Q,VISKIN,Kinemat.viskozita,L,False,2021-08-06 04:15:22.687897+00:00
200,C,VISKIN,Kinemat.viskozita,L,False,2021-08-06 04:15:22.687897+00:00
800,Q,VISKIN,Kinemat.viskozita,L,False,2021-08-06 04:15:22.687897+00:00
800,S,VISKIN,Visc. cinemática,L,False,2021-08-06 04:15:22.687897+00:00
200,S,VISKIN,Visc. cinemática,L,False,2021-08-06 04:15:22.687897+00:00
200,T,VISKIN,"Mukavemet, kinetik",L,False,2021-08-06 04:15:22.687897+00:00
800,T,VISKIN,"Mukavemet, kinetik",L,False,2021-08-06 04:15:22.687897+00:00
200,K,VISKIN,Kinemat. viskositet,L,False,2021-08-06 04:15:22.687897+00:00
800,K,VISKIN,Kinemat. viskositet,L,False,2021-08-06 04:15:22.687897+00:00
200,Z,VISKIN,Kinematic viscosity,L,False,2021-08-06 04:15:22.687897+00:00
800,Z,VISKIN,Kinematic viscosity,L,False,2021-08-06 04:15:22.687897+00:00
800,E,VISKIN,Kinematic viscosity,L,False,2021-08-06 04:15:22.687897+00:00
200,E,VISKIN,Kinematic viscosity,L,False,2021-08-06 04:15:22.687897+00:00
800,6,VISKIN,Kinematički viskoz.,L,False,2021-08-06 04:15:22.687897+00:00
200,d,VISKIN,Kinematički viskoz.,L,False,2021-08-06 04:15:22.687897+00:00
800,d,VISKIN,Kinematički viskoz.,L,False,2021-08-06 04:15:22.687897+00:00
200,6,VISKIN,Kinematički viskoz.,L,False,2021-08-06 04:15:22.687897+00:00
200,F,VISKIN,Viscosité cinémat.,L,False,2021-08-06 04:15:22.687897+00:00
800,F,VISKIN,Viscosité cinémat.,L,False,2021-08-06 04:15:22.687897+00:00
800,U,VISKIN,"Viskosit.,kinemaatt.",L,False,2021-08-06 04:15:22.687897+00:00
200,U,VISKIN,"Viskosit.,kinemaatt.",L,False,2021-08-06 04:15:22.687897+00:00
800,V,VISKIN,"Viskositet, kinemat.",L,False,2021-08-06 04:15:22.687897+00:00
200,V,VISKIN,"Viskositet, kinemat.",L,False,2021-08-06 04:15:22.687897+00:00
800,O,VISKIN,"Viskositet, kinetisk",L,False,2021-08-06 04:15:22.687897+00:00
200,O,VISKIN,"Viskositet, kinetisk",L,False,2021-08-06 04:15:22.687897+00:00
200,H,VISKIN,Kinemat. viszkozitás,L,False,2021-08-06 04:15:22.687897+00:00
800,H,VISKIN,Kinemat. viszkozitás,L,False,2021-08-06 04:15:22.687897+00:00
800,5,VISKIN,Kinematič.viskoznost,L,False,2021-08-06 04:15:22.687897+00:00
200,5,VISKIN,Kinematič.viskoznost,L,False,2021-08-06 04:15:22.687897+00:00
200,P,VISKIN,Viscosidade cinemát.,L,False,2021-08-06 04:15:22.687897+00:00
800,P,VISKIN,Viscosidade cinemát.,L,False,2021-08-06 04:15:22.687897+00:00
200,I,VISKIN,Viscosità cinematica,L,False,2021-08-06 04:15:22.687897+00:00
800,I,VISKIN,Viscosità cinematica,L,False,2021-08-06 04:15:22.687897+00:00
800,D,VISKIN,"Viskosität, kinemat.",L,False,2021-08-06 04:15:22.687897+00:00
200,D,VISKIN,"Viskosität, kinemat.",L,False,2021-08-06 04:15:22.687897+00:00
800,4,VISKIN,Vâscozitate cinemat.,L,False,2021-08-06 04:15:22.687897+00:00
200,4,VISKIN,Vâscozitate cinemat.,L,False,2021-08-06 04:15:22.687897+00:00
200,L,VISKIN,Lepkość kinematyczna,L,False,2021-08-06 04:15:22.687897+00:00
800,L,VISKIN,Lepkość kinematyczna,L,False,2021-08-06 04:15:22.687897+00:00
200,B,VISKIN,צמיגות קינמטית,L,False,2021-08-06 04:15:22.687897+00:00
800,B,VISKIN,צמיגות קינמטית,L,False,2021-08-06 04:15:22.687897+00:00
800,G,VISKIN,Κινηματικό ιξώδες,L,False,2021-08-06 04:15:22.687897+00:00
200,G,VISKIN,Κινηματικό ιξώδες,L,False,2021-08-06 04:15:22.687897+00:00
200,R,VISKIN,КинематичВязкость,L,False,2021-08-06 04:15:22.687897+00:00
800,R,VISKIN,КинематичВязкость,L,False,2021-08-06 04:15:22.687897+00:00
800,W,VISKIN,Кинематич.вискозитет,L,False,2021-08-06 04:15:22.687897+00:00
200,W,VISKIN,Кинематич.вискозитет,L,False,2021-08-06 04:15:22.687897+00:00
800,2,VISKIN,ความหนืดจลนศาสตร์,L,False,2021-08-06 04:15:22.687897+00:00
200,2,VISKIN,ความหนืดจลนศาสตร์,L,False,2021-08-06 04:15:22.687897+00:00
200,F,VOLFLO,Débit,L,False,2021-08-06 04:15:22.687897+00:00
800,F,VOLFLO,Débit,L,False,2021-08-06 04:15:22.687897+00:00
200,N,VOLFLO,VOLFLO,L,False,2021-08-06 04:15:22.687897+00:00
800,N,VOLFLO,VOLFLO,L,False,2021-08-06 04:15:22.687897+00:00
200,A,VOLFLO,VOLFLO,L,False,2021-08-06 04:15:22.687897+00:00
800,A,VOLFLO,VOLFLO,L,False,2021-08-06 04:15:22.687897+00:00
800,1,VOLFLO,流量,L,False,2021-08-06 04:15:22.687897+00:00
200,1,VOLFLO,流量,L,False,2021-08-06 04:15:22.687897+00:00
200,M,VOLFLO,流量,L,False,2021-08-06 04:15:22.687897+00:00
800,M,VOLFLO,流量,L,False,2021-08-06 04:15:22.687897+00:00
200,O,VOLFLO,Volumflyt,L,False,2021-08-06 04:15:22.687897+00:00
800,O,VOLFLO,Volumflyt,L,False,2021-08-06 04:15:22.687897+00:00
200,V,VOLFLO,Volymström,L,False,2021-08-06 04:15:22.687897+00:00
800,V,VOLFLO,Volymström,L,False,2021-08-06 04:15:22.687897+00:00
800,D,VOLFLO,Volumenstrom,L,False,2021-08-06 04:15:22.687897+00:00
200,D,VOLFLO,Volumenstrom,L,False,2021-08-06 04:15:22.687897+00:00
800,J,VOLFLO,体積流量,L,False,2021-08-06 04:15:22.687897+00:00
200,J,VOLFLO,体積流量,L,False,2021-08-06 04:15:22.687897+00:00
800,T,VOLFLO,Hacim akımı,L,False,2021-08-06 04:15:22.687897+00:00
